epoch,train_loss,val_loss
1,0.6745566815541775,0.6874510438108444
2,0.5685069398410517,0.6682792696793874
3,0.49389540501297263,0.6458448325061799
4,0.4463631001608251,0.7187276489333312
5,0.4217221215406916,0.773829536246856
6,0.41025719292701446,0.7599561723808448
7,0.3835142986364356,0.7450591927570105
8,0.37463108349394486,0.7625224783058961
