epoch,train_loss,val_loss
1,0.6774803797209376,0.5734675703304154
2,0.5790591327302642,0.46107381871768405
3,0.5165827418615178,0.4193371018128736
4,0.47880637019123473,0.4150767495589597
5,0.46049173018179645,0.3461587382746594
6,0.44370543873566953,0.30207700264241016
7,0.4151294472956634,0.30953778236040047
8,0.4007765895574847,0.3448736241779157
9,0.3806727242005677,0.26915471694299153
10,0.3682747192868134,0.2442225721318807
