auc,eer,eer_threshold,accuracy,precision,recall,f1,acc_far_0.001,frr_far_0.001,threshold_far_0.001,acc_far_0.01,frr_far_0.01,threshold_far_0.01,d_prime,decidability,mu_genuine,mu_impostor,sigma_genuine,sigma_impostor,genuine_dists,impostor_dists,fpr,tpr,thresholds
0.9476,0.126,0.4524392783641815,0.874,0.874,0.874,0.874,0.5,1.0,-inf,0.705,0.5800000000000001,0.2919648587703705,2.2049522114356583,3.1182733217968566,0.32901402869820595,0.680848718047142,0.11338675477010929,0.19510472449694685,"[0.24680856 0.27691439 0.38949594 0.4337185  0.24551855 0.24477287
 0.38602152 0.17054056 0.39835423 0.24302216 0.23351255 0.34414026
 0.24284104 0.27584052 0.6661284  0.41612524 0.45112571 0.35807565
 0.20771582 0.32089475 0.28207636 0.22255106 0.30463323 0.18684961
 0.28805509 0.66614175 0.46942779 0.61393654 0.4048968  0.46785641
 0.28406048 0.31804934 0.35282996 0.30744064 0.21515419 0.2737577
 0.60875416 0.45987064 0.20891003 0.40593949 0.25141186 0.24284852
 0.32108596 0.37494978 0.25421602 0.29463112 0.21755284 0.39053187
 0.3296957  0.18455604 0.39052644 0.44263291 0.47567305 0.24747698
 0.41360852 0.32952106 0.40230715 0.28795686 0.72413671 0.25851268
 0.23225351 0.44892874 0.36649421 0.40182468 0.42312109 0.48997781
 0.27422285 0.29756889 0.24550827 0.17360097 0.45821732 0.16109705
 0.30462006 0.49088714 0.27574474 0.40594578 0.20817147 0.28208604
 0.37492886 0.31489977 0.19080861 0.17478999 0.21769366 0.3460162
 0.35204801 0.36208898 0.25370374 0.2095437  0.26591837 0.55390781
 0.26083949 0.21755284 0.32814947 0.25013781 0.26661265 0.19260848
 0.41701284 0.49648929 0.6669665  0.16749553 0.16110364 0.23813476
 0.40836644 0.28070465 0.43337217 0.1452973  0.26667273 0.19540605
 0.31235594 0.36539826 0.31923804 0.24843511 0.39296839 0.33237484
 0.40426904 0.33172858 0.3665289  0.26364914 0.3795104  0.20817147
 0.29407802 0.38445559 0.36447805 0.26876971 0.36540592 0.42021778
 0.30462006 0.29258704 0.23442304 0.31924322 0.29240575 0.24441063
 0.30267119 0.1766651  0.33964503 0.46330327 0.32505634 0.53497827
 0.30778512 0.24284852 0.5353564  0.47653925 0.49089402 0.19592938
 0.2586025  0.37657574 0.5070926  0.19384913 0.21905729 0.32043082
 0.18528374 0.36888915 0.42188966 0.28909072 0.17396808 0.36205214
 0.41469124 0.14387737 0.32504433 0.23738576 0.15523431 0.29408002
 0.39917248 0.2264664  0.24356061 0.38731807 0.39298314 0.52663881
 0.25992733 0.53048223 0.20454009 0.4725565  0.43866584 0.46788713
 0.29487824 0.23828129 0.17448671 0.27615899 0.3295286  0.3161394
 0.34806615 0.27983552 0.62807572 0.27984449 0.31209919 0.22858021
 0.39052644 0.39763063 0.4725565  0.43014547 0.1841823  0.2532264
 0.43866584 0.63693899 0.39119312 0.18672228 0.20887209 0.36251056
 0.38445055 0.31463528 0.22265075 0.25750688 0.27205315 0.38793063
 0.42021778 0.18642049 0.44759279 0.4426339  0.39037922 0.35809597
 0.20263779 0.17360097 0.31445467 0.17478999 0.25071478 0.46330327
 0.28532973 0.31209919 0.62648308 0.36208898 0.38454649 0.36607677
 0.41172698 0.29698062 0.32814947 0.25109777 0.34892407 0.25370374
 0.161336   1.06894422 0.15056805 0.34373468 0.3161394  0.34499067
 0.29407802 0.4725565  0.21509239 0.27615651 0.39794233 0.38792512
 0.27095443 0.51354814 0.53622669 0.20453775 0.48556137 0.46235663
 0.29061452 0.36540592 0.48997781 0.35022923 0.36448741 0.37398055
 0.36789101 0.27615899 0.37216961 0.50642383 0.24550827 0.17396808
 0.29361454 0.23843822 0.21152237 0.26903728 0.24302609 0.43753332
 0.33172858 0.262779   0.27184457 0.31805658 0.43032193 0.35961863
 0.34245399 0.28495181 0.32364491 0.32107675 0.24817826 0.32504433
 0.28532973 0.37493905 0.2229819  0.26563343 0.40726337 0.31089151
 0.2308507  0.24881028 0.27044693 0.37645534 0.18868265 0.30744249
 0.21460922 0.18070671 0.24550827 0.22097623 0.28923601 0.25780249
 0.25699654 0.66614175 0.28361407 0.41701818 0.50642383 0.45279315
 0.20453775 0.35022923 0.35810271 0.29698062 0.35903832 0.28658777
 0.3007848  0.36208898 0.2402879  0.31018505 0.44892231 0.29240575
 0.51800388 0.32969669 0.24998066 0.36540592 0.38012475 0.36382303
 0.27983552 0.41128841 0.66696131 0.41417339 0.21767864 0.35403237
 0.51011914 0.39652738 0.21460675 0.18664588 0.144897   0.43660432
 0.29602456 0.23239872 0.28899586 0.2703487  0.17666182 0.37492886
 0.24543692 0.38741592 0.39053187 0.50710595 0.38707054 0.45998222
 0.28525406 0.27036378 0.4426339  0.2373434  0.39109594 0.29246145
 0.43660432 0.37942651 0.34191325 0.48997781 0.32814947 0.3071669
 0.55390239 0.23764971 0.60659665 0.35019782 0.17945011 0.33239019
 0.22428718 0.18418923 0.2608307  0.27043852 0.23176537 0.32323936
 0.17749022 0.32969669 0.30463323 0.26321587 0.18218893 0.37913802
 0.46109971 0.16619706 0.29405376 0.34131178 0.31208923 0.2382727
 0.26655474 0.2229819  0.2834222  0.35961819 0.31451732 0.37451532
 0.23660833 0.21135966 0.1369926  0.34996751 0.46789587 0.31650466
 0.31614229 0.32306942 0.25666723 0.37942651 0.28819841 0.45820925
 0.43228728 0.63409907 0.33172858 0.32629487 0.38445559 0.23680687
 0.31445196 0.22967051 0.18218893 0.22078525 0.3471593  0.36652061
 0.29593664 0.25109601 0.33122167 0.18528374 0.36386898 0.24284852
 0.33732262 0.31106421 0.22733563 0.49648884 0.38673159 0.26838487
 0.24843511 0.3596251  0.60710323 0.26660517 0.29593936 0.27615651
 0.34326786 0.48448354 0.18863533 0.44418949 0.60662031 0.21964796
 0.22368944 0.27068526 0.33022255 0.27035692 0.30286068 0.25699654
 0.20887114 0.28932354 0.4725565  0.29131898 0.32969669 0.26655474
 0.40540931 0.50643259 0.40497327 0.34320277 0.32819071 0.28899586
 0.18684961 0.18418923 0.29636991 0.41418028 0.22853115 0.30286247
 0.29131898 0.24028251 0.81716812 0.30462006 0.51800805 0.24099249
 0.4386664  0.16763881 0.22037558 0.33731902 0.31208923 0.39173186
 0.43866584 0.20817147 0.22265075 0.29408002 0.4678857  0.24550827
 0.41360748 0.51354408 0.18218315 0.27185076 0.28909072 0.30316162
 0.2308507  0.31804934 0.31463528 0.18218315 0.42312109 0.39917248
 0.32504433 0.23726575 0.2296629  0.3094694  0.24098508 0.29241058
 0.23967348 0.40490735 0.17397812 0.31614229 0.4426339  0.39819267
 0.26988465 0.34412524]","[0.88749033 0.28601024 0.34522381 0.95392281 0.60422504 0.53212577
 0.48453733 0.99523026 0.44425201 0.82537293 0.50784212 0.73799789
 0.62735039 0.49285936 0.43372995 0.7166146  0.87357956 0.9687711
 0.45545846 1.03590834 0.4307144  0.73159206 1.03331304 0.69121903
 0.83911365 0.61184919 0.34810498 1.04749894 0.66562027 0.5733633
 1.11996567 0.5581342  1.06032705 0.56966913 0.55806148 0.51099277
 0.60540783 0.45243928 0.56721389 0.64970285 0.37122831 0.4990555
 0.96287024 0.69428492 0.57094061 0.39333808 0.6331194  0.5450756
 0.52544123 0.49351165 0.47238344 0.84116226 0.63271958 0.84656924
 1.02113676 0.33448851 0.416861   0.62497663 0.63975084 0.55841792
 0.69288951 0.90549564 0.57348347 1.051476   0.80877417 0.36349875
 0.62652582 0.45107284 0.7310434  0.81127983 0.42820585 0.71251601
 0.51819623 0.58684772 0.60616446 0.46110642 0.61895013 0.49782524
 0.68364733 0.40212098 0.66134191 0.49718541 0.73417014 0.6373654
 0.25817621 0.66212916 0.96185189 0.472772   0.73215604 0.81615883
 0.49167186 0.42805845 0.70842636 0.35996011 0.69631076 0.79066819
 0.56148887 0.93036592 0.69673359 0.70385945 0.70833671 0.77038378
 0.92567575 0.86504304 0.58433759 0.48773351 0.85561174 0.65731311
 0.33085245 0.37692234 0.60879499 0.37062147 0.85603815 0.6073876
 0.97549826 0.96370888 0.57181227 0.83797383 0.42529973 0.92523879
 0.69284838 0.71054173 0.63832152 0.28237563 0.98296416 0.50801182
 0.67109776 0.77599233 0.77352047 1.06804645 0.87845784 0.8044591
 0.71834397 0.92999536 0.55613399 0.47656143 0.76532179 0.50154513
 0.61743754 0.62278938 0.79548568 0.77657449 0.7673912  0.64844364
 0.45037535 0.47394043 0.95761782 0.509709   0.67626232 0.51288068
 0.81387013 0.5577777  0.66607469 0.4471716  0.60865235 0.50042045
 0.88969266 0.6798479  0.7427249  0.68250948 0.59507233 0.5503546
 1.01103437 0.571262   0.54802877 0.60851657 0.62055326 0.92157328
 1.02483368 0.66075933 0.55357277 1.01770079 0.70395476 0.47207209
 0.45705006 0.94584322 0.75465983 0.77710915 0.6196751  0.72082114
 0.99218464 0.90433389 0.54466647 0.53136611 0.5636732  0.57512581
 0.37846196 0.5292213  0.98234379 0.61265486 0.52262318 0.37451127
 0.49124891 0.41425028 0.38850167 0.52205336 0.69227248 0.66088325
 0.86087108 0.36840171 0.89288199 0.5735479  0.34744236 0.63990355
 0.81325173 0.50533634 0.83883905 1.01245642 0.62582803 0.72937989
 0.77258492 0.61423314 0.44592983 0.83987522 0.7079193  0.69834638
 0.74748605 1.04860485 0.71224236 0.62605542 0.42947751 0.58775175
 0.73435462 0.91183829 0.86803442 0.57391435 0.94253749 0.53636545
 0.86957914 0.67112875 0.66685635 0.69126713 0.67009008 0.63947052
 0.87993264 0.74645811 0.56168085 0.93918765 0.9971875  0.62721872
 0.39139438 0.67456919 0.7098611  0.46806437 0.75901073 0.61420751
 0.96566057 1.05130541 0.64692986 0.81219625 0.95256245 0.4499715
 0.43582338 0.36007422 0.41905531 0.67434418 0.49374142 0.82913303
 0.48455864 0.88985962 0.54868114 0.57039833 1.04909015 0.64436448
 0.5370577  0.63678789 0.73694974 0.64312124 0.98587358 0.86672747
 0.59670681 0.66093475 0.99731886 0.66827923 1.18255794 0.90928656
 0.99943984 0.98886305 0.65644097 0.94536865 0.73405206 0.93440354
 0.88594723 0.58352655 0.66056281 0.98708868 0.5290702  0.36662057
 0.34304565 0.42926162 0.71962756 0.38343886 0.29196486 1.00726604
 0.89522547 0.60732526 1.1129576  0.73472738 0.87639123 0.62546605
 0.85190266 0.83081073 0.73797125 0.84596628 0.85386097 0.65752012
 0.64219624 0.69545501 0.71975964 0.53025043 0.72894996 0.8498053
 0.8739379  0.67766809 0.60753417 0.3689388  0.61218852 0.79913658
 0.71808231 0.7287094  0.64134318 0.61413306 0.65191334 0.87777424
 0.7472266  0.678532   0.68183661 0.81540793 0.25814387 0.53241092
 0.5250569  0.53193212 0.39983246 0.80542254 0.86006361 0.33069167
 1.00776064 0.56383145 0.7625742  0.83682334 0.71442944 0.744506
 0.89917946 0.89041734 0.53047025 0.34896857 0.8335228  0.64137977
 0.50172395 0.85786837 0.8318308  0.52146798 0.79611748 0.60154593
 0.92481136 0.55739123 0.58082938 0.54264444 0.53202677 0.41644305
 0.57092506 1.02908945 1.0141505  0.72638291 0.79374897 0.81931019
 0.92573059 0.45039707 0.57826394 0.4328683  0.73564136 0.69324136
 0.47042811 0.40623286 0.40832436 0.57025874 1.11085725 1.11152136
 1.03546238 0.66648996 0.81045008 0.8493371  0.57813817 0.69870543
 0.66647452 0.5125078  0.86794043 0.71841139 0.5505445  0.55113566
 1.06916821 0.74418211 0.95824665 0.40106401 0.59121424 0.60549545
 0.88005275 0.6205135  0.47196794 0.78679943 1.16502702 1.07907569
 0.54777217 0.86640292 0.55817515 0.58551806 0.66271448 0.39142853
 0.40196821 0.44001633 0.642425   0.67393166 0.543971   0.48082486
 0.59450591 0.73393106 0.72196323 0.82447129 0.45537156 0.42670345
 0.49078983 0.58601242 0.48624209 0.57134593 0.5198772  0.6138376
 1.03760469 0.42373675 0.37042844 0.69468242 0.65515745 0.34089506
 0.48216072 0.867275   1.02244985 0.78441477 0.6152662  0.58765823
 0.81113952 1.00269639 1.14080894 1.02072883 0.61541641 0.99984741
 0.95196146 0.72278291 0.47921613 0.63289189 0.80836254 0.94988465
 0.53644747 0.7400797  0.65178627 0.47965002 0.91815859 0.55391717
 0.78984606 0.6668545  0.80343348 0.63676345 0.77061975 0.4105978
 1.08685565 0.50575519 0.45599264 0.45683825 0.85054415 0.55554748
 1.07291019 0.76966506 0.4966802  0.67863697 0.85451508 0.78516936
 0.45301875 0.74356979 0.83024216 0.80285823 0.84226865 0.58697999
 0.8645727  0.59409326 0.66161031 0.68584716 0.6469326  0.78308469
 0.97070342 0.77474469 0.93579662 0.67923492 0.81976068 0.78529072
 0.88099045 0.64824814 0.47405598 0.48291227 0.40148965 0.5868569
 0.73667461 0.46689168]","[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.004
 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.006 0.006 0.006 0.008 0.008
 0.008 0.008 0.008 0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01
 0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01
 0.01  0.01  0.01  0.014 0.014 0.014 0.014 0.016 0.016 0.018 0.018 0.02
 0.02  0.022 0.022 0.024 0.024 0.026 0.026 0.028 0.028 0.028 0.028 0.032
 0.032 0.032 0.032 0.034 0.034 0.034 0.034 0.036 0.036 0.038 0.038 0.046
 0.046 0.048 0.048 0.048 0.048 0.052 0.052 0.052 0.052 0.054 0.054 0.054
 0.054 0.056 0.056 0.056 0.056 0.06  0.06  0.062 0.062 0.062 0.068 0.068
 0.072 0.072 0.074 0.074 0.076 0.076 0.078 0.078 0.08  0.08  0.084 0.084
 0.086 0.086 0.086 0.086 0.1   0.1   0.102 0.102 0.104 0.104 0.108 0.108
 0.108 0.108 0.108 0.11  0.11  0.11  0.11  0.116 0.116 0.124 0.124 0.126
 0.126 0.138 0.138 0.14  0.14  0.14  0.142 0.142 0.144 0.144 0.152 0.152
 0.158 0.158 0.17  0.17  0.174 0.174 0.178 0.178 0.18  0.18  0.19  0.19
 0.208 0.208 0.208 0.214 0.214 0.22  0.22  0.234 0.234 0.242 0.242 0.252
 0.252 0.28  0.28  0.378 0.378 0.388 0.388 0.398 0.398 0.428 0.428 0.434
 0.434 0.44  0.44  0.444 0.444 0.508 0.508 0.508 0.516 0.516 0.614 0.614
 0.742 0.742 0.978 0.978 1.   ]","[0.    0.002 0.026 0.034 0.038 0.042 0.052 0.06  0.062 0.066 0.068 0.072
 0.078 0.082 0.098 0.102 0.106 0.112 0.132 0.136 0.152 0.16  0.176 0.18
 0.222 0.228 0.24  0.248 0.256 0.26  0.276 0.28  0.284 0.288 0.292 0.292
 0.312 0.316 0.358 0.366 0.368 0.372 0.38  0.38  0.39  0.394 0.394 0.402
 0.41  0.416 0.42  0.42  0.424 0.434 0.442 0.454 0.458 0.47  0.476 0.48
 0.496 0.504 0.512 0.516 0.518 0.526 0.528 0.532 0.552 0.558 0.562 0.568
 0.576 0.582 0.584 0.584 0.586 0.592 0.596 0.596 0.602 0.602 0.608 0.608
 0.62  0.62  0.624 0.624 0.626 0.626 0.628 0.628 0.632 0.636 0.656 0.656
 0.658 0.664 0.666 0.666 0.676 0.682 0.69  0.69  0.692 0.692 0.694 0.694
 0.698 0.698 0.7   0.704 0.712 0.712 0.714 0.718 0.722 0.722 0.724 0.728
 0.744 0.744 0.748 0.756 0.76  0.76  0.766 0.766 0.776 0.78  0.78  0.782
 0.782 0.798 0.798 0.8   0.8   0.802 0.802 0.814 0.814 0.818 0.818 0.822
 0.822 0.826 0.828 0.832 0.832 0.836 0.836 0.838 0.838 0.842 0.842 0.846
 0.848 0.854 0.856 0.856 0.858 0.864 0.866 0.866 0.872 0.872 0.874 0.874
 0.876 0.876 0.886 0.886 0.888 0.892 0.892 0.9   0.9   0.902 0.902 0.91
 0.91  0.914 0.914 0.916 0.916 0.918 0.918 0.924 0.924 0.928 0.928 0.932
 0.932 0.936 0.942 0.942 0.944 0.944 0.952 0.952 0.954 0.954 0.956 0.956
 0.962 0.962 0.966 0.966 0.972 0.972 0.974 0.974 0.976 0.976 0.978 0.978
 0.98  0.98  0.982 0.982 0.984 0.984 0.986 0.99  0.99  0.994 0.994 0.996
 0.996 0.998 0.998 1.    1.   ]","[      -inf 0.1369926  0.17054056 0.17396808 0.17448671 0.17478999
 0.18070671 0.18218893 0.1841823  0.18418923 0.18455604 0.18528374
 0.18672228 0.18684961 0.20263779 0.20453775 0.20771582 0.20817147
 0.21515419 0.21755284 0.22255106 0.2229819  0.22967051 0.2308507
 0.24284104 0.24284852 0.24543692 0.24550827 0.24817826 0.24843511
 0.2532264  0.25370374 0.25666723 0.25699654 0.25780249 0.25817621
 0.26591837 0.26655474 0.27584052 0.27615899 0.27691439 0.27983552
 0.28208604 0.28237563 0.28525406 0.28532973 0.28601024 0.28819841
 0.28909072 0.29061452 0.29131898 0.29196486 0.29240575 0.29405376
 0.29408002 0.29636991 0.29698062 0.30316162 0.30462006 0.30463323
 0.31106421 0.31209919 0.31451732 0.31463528 0.31489977 0.31614229
 0.31650466 0.31804934 0.32364491 0.32504433 0.32629487 0.32814947
 0.3296957  0.32969669 0.33022255 0.33085245 0.33122167 0.33172858
 0.33239019 0.33448851 0.33964503 0.34089506 0.34245399 0.34304565
 0.34499067 0.34522381 0.3471593  0.34744236 0.34806615 0.34810498
 0.34892407 0.34896857 0.35019782 0.35022923 0.3596251  0.36007422
 0.36205214 0.36208898 0.36251056 0.36349875 0.36539826 0.36540592
 0.3665289  0.36662057 0.36789101 0.36840171 0.36888915 0.37122831
 0.37398055 0.37451127 0.37451532 0.37492886 0.37657574 0.37846196
 0.37913802 0.37942651 0.38012475 0.38343886 0.38445055 0.38445559
 0.38793063 0.38850167 0.39037922 0.39053187 0.39119312 0.39142853
 0.39298314 0.39333808 0.39835423 0.39917248 0.40148965 0.40182468
 0.40212098 0.40594578 0.40623286 0.40726337 0.40832436 0.40836644
 0.4105978  0.41418028 0.41425028 0.41612524 0.416861   0.41701818
 0.41905531 0.42021778 0.42188966 0.42312109 0.42947751 0.43032193
 0.4307144  0.43228728 0.4328683  0.4337185  0.43582338 0.43660432
 0.43753332 0.43866584 0.4386664  0.44001633 0.44263291 0.4426339
 0.44418949 0.4471716  0.44892874 0.45107284 0.45112571 0.45243928
 0.45279315 0.45705006 0.46109971 0.46110642 0.46235663 0.46330327
 0.46689168 0.46789587 0.46806437 0.46942779 0.47238344 0.4725565
 0.47405598 0.47653925 0.48291227 0.48448354 0.48455864 0.48556137
 0.48773351 0.48997781 0.49078983 0.49089402 0.49374142 0.49648929
 0.50575519 0.50642383 0.50710595 0.509709   0.51011914 0.51288068
 0.51800805 0.52544123 0.52663881 0.53047025 0.53048223 0.53241092
 0.53622669 0.55357277 0.55390781 0.60616446 0.60710323 0.60865235
 0.60875416 0.6138376  0.61393654 0.62605542 0.62648308 0.62735039
 0.62807572 0.6331194  0.63409907 0.63678789 0.63693899 0.66607469
 0.6661284  0.66614175 0.66685635 0.6669665  0.72278291 0.72413671
 0.81615883 0.81716812 1.06804645 1.06894422 1.18255794]"
