img1_path,img2_path,label,score,threshold,margin_from_threshold,error_type
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/514/m01-131.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/514/m01-110.png,genuine,-0.3075979948043823,0.8423718214035034,-1.1499698162078855,false_reject
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/353/g07-038.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/353/g07-047.png,genuine,-0.2111356705427169,0.8423718214035034,-1.0535074919462204,false_reject
