epoch,train_loss,val_loss
1,0.6202122749338548,0.4133257961352666
2,0.4658052047073841,0.3391249612738689
3,0.4141642153099179,0.28411622339288395
4,0.3720731486991048,0.2476296829625964
5,0.3487123649286727,0.25413930052220823
6,0.3306415824929873,0.26337530910074713
7,0.31998927057286103,0.2111546026393771
8,0.3056757953522106,0.22841307759980362
9,0.29862591582412523,0.20338020670264959
10,0.28568472324237226,0.20555685401608548
