epoch,train_loss,val_loss
1,0.6472349625953039,0.5675430950524799
2,0.5366491148455937,0.49435019019695153
3,0.4655011644156774,0.5333706543696962
4,0.40183946299354234,0.48990377006641955
5,0.3700098535166184,0.4539432410020089
6,0.34563726870516936,0.40434207093270574
7,0.32815412787139414,0.47404734741370713
8,0.3164869541488091,0.4756347009777991
9,0.30215964791278044,0.5391233156955177
10,0.28657728908797103,0.4369946712483965
